fecha,handle,nombre,retweets,likes,replies,views,gate_p,relevante,partido,partido_conf,direccion,direccion_conf,ironia_p,texto,url,p_PP,p_PSOE,p_Vox,p_Sumar,p_varios,p_ninguno,error,voz,direccion_motivo
2026-03-22T13:28:41+00:00,@noticias_cuatro,Noticias Cuatro,4566,6468,223,451764,0.08,no,,,,,,"Los colonos judíos amenazan a familias palestinas con ""quemarlas vivas"" si no se marchan de Cisjordania: hay al menos una docena de heridos palestinos por palizas y golpes

Informa @Laura_chiclana https://t.co/B0lhfC4DNn",https://x.com/noticias_cuatro/status/2035710258123800875,,,,,,,,,
2026-01-03T13:57:33+00:00,@el_pais,EL PAÍS,4536,20982,1993,3889699,0.05,no,,,,,,"DIRECTO | Decenas de venezolanos se han concentrado en la Puerta del Sol de Madrid para celebrar la captura de Nicolás Maduro. Al son de la música folclórica llanera, algunos bailan enfundados en la bandera tricolor venezolana https://t.co/fDshHa7nd2

🎥 @FernandoPeinado https://t.co/I4qkw5jXuP",https://x.com/el_pais/status/2007451268923400428,,,,,,,,,
2026-07-25T12:02:49+00:00,@okdiario,okdiario.com,4521,12076,2137,2502238,0.96,si,PSOE,0.9,perjudica,0.9,0.46,"‼️🔥 ""¡Vente conmigo un día que te enseño a apagar incendios, Pedro Sánchez!"".

Un trabajador forestal ha estallado contra el Gobierno y sus excusas sobre el ""cambio climático"" para justificar la ola de incendios que asola el país. https://t.co/nYBCq4WET9",https://x.com/okdiario/status/2080987130902229021,0.0,1.0,0.0,0.0,0.0,0.0,,rival,recoge críticas directas de un trabajador forestal a Pedro Sánchez.
2026-02-23T20:31:56+00:00,@abc_es,ABC.es,4485,9915,411,1198113,0.23,no,,,,,,"🔴 Adif se llevó pruebas del accidente en Adamuz de madrugada y sin autorización judicial

✍️ @Borjamendez 
https://t.co/ZkfZbWXuch",https://x.com/abc_es/status/2026032299783925913,,,,,,,,,
2026-08-05T11:15:56+00:00,@larazon_es,La Razón,4482,12369,362,137271,0.97,si,PSOE,0.9,perjudica,0.9,0.48,💰 Las redes estallan contra Pedro Sánchez por los 25 millones para la atención de menores en Ceuta: “Los del volcán aún viven en chatarra” https://t.co/MAvNtMX9QA,https://x.com/larazon_es/status/2084961597450006655,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,difunde críticas ciudadanas a Pedro Sánchez por destinar fondos a Ceuta.
2026-08-06T11:23:54+00:00,@elmundoes,EL MUNDO,4441,18914,975,1699770,0.43,no,,,,,,Por qué la inteligencia china cree que el Mosad puede estar detrás de la crisis migratoria en Ceuta https://t.co/OMnaA8dyyj,https://x.com/elmundoes/status/2085325989442150615,,,,,,,,,
2026-02-11T10:20:09+00:00,@europapress,Europa Press,4440,13523,203,345923,0.56,dudoso,PSOE,0.7,beneficia,0.7,0.52,"#EnDirecto | Rufián menciona el caso de Jeffrey Epstein: ""Ya nadie bombardea lanchas en el Caribe, ¿no? ¿Ya no hay narcos? El Cártel de los Soles era mentira, pero la lista de Epstein no es mentira y hay algún expresidente. Y no es Zapatero"" https://t.co/6iWT5Yo6BO",https://x.com/europapress/status/2021529683729465744,0.0,0.33,0.0,0.01,0.4,0.26,,cargo del partido,Rufián defiende a Zapatero desvinculándolo de la lista de Epstein.
2026-04-08T09:08:59+00:00,@elmundoes,EL MUNDO,4402,9698,480,1978135,0.26,no,,,,,,"#ÚltimaHora 🔴 La Guardia Civil constata que la vía de Adamuz se rompió el día antes del accidente, pero no saltó la alerta por un defecto en los sistemas de señalización https://t.co/ZE5B04WNQ1",https://x.com/elmundoes/status/2041805493430039035,,,,,,,,,
2025-11-12T13:55:50+00:00,@el_pais,EL PAÍS,4379,7839,271,361781,0.02,no,,,,,,🔴 ÚLTIMA HORA | El Congreso de EE UU difunde un correo en el que Epstein dice que Trump “pasó horas” con una de las víctimas en la casa del millonario pederasta https://t.co/CffeivrQ3v https://t.co/l7GuvBMs0R,https://x.com/el_pais/status/1988606668150591573,,,,,,,,,
2026-02-17T19:05:20+00:00,@elespanolcom,EL ESPAÑOL,4377,10572,444,1487715,0.92,si,PSOE,0.9,perjudica,0.9,0.09,"🔴 #KOLDOGATE | ""Mete los de los 4 rumanos"": Sánchez y el grupo del Peugeot amañaron las primarias de 2017 con votos falsos, cambiando actas y alterando censos

•  Por @JorgeCalabres y @DavidVicente
•  Lee la exclusiva completa en EL ESPAÑOL
https://t.co/cseyOTsfBs",https://x.com/elespanolcom/status/2023836178924056883,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Acusa a Sánchez de amañar las primarias del PSOE en 2017.
2026-08-05T13:21:14+00:00,@okdiario,okdiario.com,4344,8462,152,77895,0.92,si,PSOE,0.7,perjudica,0.7,0.15,"🔴 ÚLTIMA HORA 

Los guardias civiles desmienten a Marlaska: ""Ni de broma quedan 2.000 inmigrantes en Ceuta, hay al menos 6.000"". 

🔗 https://t.co/QEG2lATwIx https://t.co/NMtlDATZyB",https://x.com/okdiario/status/2084993133461286968,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Guardias civiles desmienten las cifras migratorias ofrecidas por Marlaska.
2026-01-19T18:34:14+00:00,@abc_es,ABC.es,4298,10681,774,3208614,0.12,no,,,,,,"🔴 #ÚLTIMAHORA El raíl número 23117 saltó e hizo descarrilar al tren Iryo en el trágico accidente de Adamuz, en Córdoba

Los investigadores ya han corroborado que la soldadura del raíl en el kilómetro 318,7 se rompió
https://t.co/TU1YIxGiWf",https://x.com/abc_es/status/2013319101406396871,,,,,,,,,
2026-01-27T21:34:18+00:00,@COPE,COPE,4287,7376,266,391058,0.62,dudoso,PSOE,0.7,perjudica,0.7,0.1,"🔴 #EXCLUSIVA | Quince Policías Nacionales se dieron la vuelta camino de Adamuz al recibir la orden de la Subdelegación del Gobierno de no ir a la zona

🎙️ Juan Baño, jefe de Interior de COPE, explica en @linternacope que existe ""mucha frustración"" en el cuerpo por lo sucedido https://t.co/TlS6Wzz7Vq",https://x.com/COPE/status/2016263522699628593,0.0,0.99,0.0,0.0,0.0,0.01,,tercero,Critica órdenes de la Subdelegación del Gobierno a la Policía Nacional.
2026-08-28T12:21:07+00:00,@elespanolcom,EL ESPAÑOL,4284,11824,152,431305,0.34,no,,,,,,"🔴🗣 Una mujer musulmana de Ceuta critica a los migrantes que todavía siguen en la calle: ""Cuando vienen marcados es que son de cárcel, en su país no han hecho nada bueno. ¿En España van a hacer algo bueno?""

La mujer asegura que conoce muy bien Marruecos y sabe ""cómo funciona"": https://t.co/Ze27iUPrja",https://x.com/elespanolcom/status/2093312922898370718,,,,,,,,,
2025-12-04T17:38:37+00:00,@rtvenoticias,RTVE Noticias,4252,25082,2473,4625618,0.13,no,,,,,,"🔴RTVE se retira del Festival de Eurovisión

https://t.co/YG2YEjG94v https://t.co/qF5wQpaqyi",https://x.com/rtvenoticias/status/1996635265218363734,,,,,,,,,
2026-03-23T16:17:41+00:00,@eldiarioes,elDiario.es,4210,6553,152,120222,0.12,no,,,,,,"ÚLTIMA HORA | La relatora de la ONU denuncia que Israel practica torturas sistemáticas contra los palestinos como parte del genocidio
https://t.co/xO4S8rpPGA Por @olgarodriguezfr https://t.co/dk3PLE4Bs2",https://x.com/eldiarioes/status/2036115176722776075,,,,,,,,,
2026-05-13T06:52:33+00:00,@libertaddigital,Libertad Digital,4207,8249,399,337484,0.84,si,PSOE,0.7,perjudica,0.7,0.45,"🔴 #EXCLUSIVA | Montero hizo 'vida de pareja' con el expresidente de la SEPI, Vicente Fernández, pero estas fueron sus palabras sobre tras su arresto:

""No tengo ningún contacto con este señor desde que salió"" https://t.co/q2b1KYtWEN",https://x.com/libertaddigital/status/2054454733876695089,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Cuestiona declaraciones de Montero sobre su relación con un detenido.
2025-10-14T12:11:19+00:00,@eldiarioes,elDiario.es,4204,8162,245,121707,0.08,no,,,,,,"Albanese, tras el asesinato de varios palestinos: “El alto el fuego según Israel es un 'tú paras, yo disparo'” https://t.co/ZxgnJK1Nll",https://x.com/eldiarioes/status/1978071117873955298,,,,,,,,,
2026-01-21T19:45:00+00:00,@publico_es,Público,4198,8667,393,153973,0.02,no,,,,,,"🎥 Una enfermera de Minneapolis rompe a llorar por el ambiente de miedo provocado por el ICE: ""No me siento segura en la casa. No me siento segura en el trabajo. Los niños no están seguros en el colegio. Nací en Minneapolis y estoy muerta de miedo porque no soy blanca"" https://t.co/c9ZI1T8Y06",https://x.com/publico_es/status/2014061686576325029,,,,,,,,,
2026-03-04T07:55:44+00:00,@20m,20minutos.es,4196,26539,337,7451782,0.39,no,,,,,,"🔴 China sale en defensa de España tras la amenaza de Trump: ""El comercio no debe ser utilizado como arma"" https://t.co/ZrQgoZW69e",https://x.com/20m/status/2029103485539471465,,,,,,,,,
2025-09-25T15:16:06+00:00,@el_pais,EL PAÍS,4178,25454,718,3442515,0.04,no,,,,,,🔴 ÚLTIMA HORA | El fútbol mundial se plantea expulsar a Israel de todas sus competiciones https://t.co/345hhGjLAW https://t.co/x7OhvN8S1B,https://x.com/el_pais/status/1971232246787879026,,,,,,,,,
2026-05-27T18:19:56+00:00,@abc_es,ABC.es,4174,10294,472,720801,0.98,si,PSOE,0.9,perjudica,0.9,0.19,"📰 TODA LA CORRUPCIÓN ES DE SÁNCHEZ

El editorial de ABC se convierte en nuestra portada de este jueves 28 de mayo

https://t.co/TUQ8FzYZO7 https://t.co/ZuuoiVePaT",https://x.com/abc_es/status/2059701149406576760,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Editorial de portada atribuyendo toda la corrupción a Pedro Sánchez.
2026-09-11T09:20:00+00:00,@el_pais,EL PAÍS,4174,9434,223,297818,0.04,no,,,,,,"📹 Vídeo | 'Naza', el documental sobre ""el sistema de matanzas masivo"" de Israel en Gaza, se lleva una ovación de 25 minutos en Venecia https://t.co/wD593sIrn3 https://t.co/peYfStpe0h",https://x.com/el_pais/status/2098340773154766996,,,,,,,,,
2026-03-05T09:30:20+00:00,@La_SER,Cadena SER,4163,13101,421,216801,0.96,si,PP,0.7,perjudica,0.7,0.55,"🎥 Bergerot, a Ayuso: ""Si tanto le gusta la guerra, váyase usted con Abascal, porque hasta ahora, lo único que hemos visto es arrastrarse ante una potencia extranjera en contra de los intereses nacionales de España""

https://t.co/kgxVq47Vlk https://t.co/UHWfSA4gPI",https://x.com/La_SER/status/2029489678508777849,0.47,0.0,0.01,0.03,0.49,0.0,,rival,Bergerot acusa a Ayuso de arrastrarse ante una potencia extranjera.
2026-01-15T11:28:43+00:00,@eldiarioes,elDiario.es,4156,17019,270,525148,0.72,si,varios,0.7,perjudica,0.7,0.22,"🔴 Rufián: ""Un pedófilo y un violador llamado Trump se pasea por el mundo como un 'bully', rodeado de comebotas que le aplauden como focas En Madrid se llaman PP y Vox, en Catalunya Aliança Catalana"" https://t.co/KGunQe2rfG https://t.co/GYG9xSZ28R",https://x.com/eldiarioes/status/2011762466003308760,0.01,0.0,0.01,0.0,0.91,0.07,,rival,Rufián ataca a PP y Vox vinculándolos con Donald Trump.
2026-05-20T10:49:14+00:00,@elmundoes,EL MUNDO,4154,12452,223,256255,0.94,si,PSOE,0.7,perjudica,0.7,0.46,El aplaudido repaso a la trayectoria de Zapatero de Cayetana Álvarez de Toledo https://t.co/eo1JKwQyb0,https://x.com/elmundoes/status/2057051013081702799,0.14,0.39,0.0,0.0,0.47,0.0,,tercero,Difunde una dura intervención de Álvarez de Toledo contra Zapatero.
2026-04-09T06:13:46+00:00,@elmundoes,EL MUNDO,4144,15040,226,391437,0.92,si,PSOE,0.7,perjudica,0.7,0.33,"Aldo Comas, pintor: ""Bardem estuvo dando la chapa con el Sáhara durante décadas hasta que Pedro Sánchez se lo regaló a Marruecos y se olvidó"" https://t.co/rX6duIY5XA",https://x.com/elmundoes/status/2042123787592696179,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Critica a Pedro Sánchez por su cambio respecto al Sáhara.
2026-06-04T00:30:44+00:00,@el_pais,EL PAÍS,4134,7575,556,171086,0.02,no,,,,,,"🔴 La movilización, convocada por la Confederación de Estudiantes de Chile, es la primera protesta masiva desde que Kast asumió como presidente y tiene como una de sus consignas que “la educación pública se defiende”

🖋️ @Maoliscastro
 https://t.co/WlrCLkLyod https://t.co/QxE0u3unKc",https://x.com/el_pais/status/2062331179055902976,,,,,,,,,
2026-05-21T15:01:24+00:00,@elmundoes,EL MUNDO,4111,11342,441,1466918,0.94,si,PSOE,0.9,perjudica,0.9,0.07,#ÚltimaHora 🔴 La Audiencia bloquea las cuentas bancarias del expresidente Zapatero  https://t.co/stYzkLJVGx,https://x.com/elmundoes/status/2057476861765029953,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Bloqueo judicial de cuentas al expresidente socialista Zapatero.
2026-03-15T14:14:31+00:00,@eldiarioes,elDiario.es,4079,5553,237,553409,0.1,no,,,,,,"ÚLTIMA HORA | La policía israelí asesina a tiros a dos niños palestinos y a sus padres en Cisjordania
https://t.co/wyXkcQAJOk https://t.co/b9U3qJZ6t6",https://x.com/eldiarioes/status/2033185077123829902,,,,,,,,,
2025-10-23T18:04:25+00:00,@La_SER,Cadena SER,4075,6861,220,2419961,0.07,no,,,,,,"🔴 ÚLTIMA HORA | Otra mujer denuncia que las imágenes y el informe tras una mamografía en Sevilla han cambiado: ya no hay marcas y su documento no está firmado por ningún médico

Por @RadioSevilla 

https://t.co/deq8VLaFrU https://t.co/NaaozxjYqz",https://x.com/La_SER/status/1981421466169102581,,,,,,,,,
2026-01-05T07:00:00+00:00,@voz_populi,Vozpópuli,4074,10999,266,863035,0.77,si,PSOE,0.9,perjudica,0.9,0.08,"🔴 EXCLUSIVA | Zapatero figura entre los 64 investigados en un expediente judicial de Nueva York por colaborar con el régimen de Maduro

Por @iblascor 

https://t.co/nk7xbHrx5o",https://x.com/voz_populi/status/2008070962722509245,0.0,0.99,0.0,0.0,0.01,0.0,,tercero,Investigación judicial a Zapatero por supuesta colaboración con Maduro.
2026-03-26T16:10:16+00:00,@okdiario,okdiario.com,4042,14607,1061,3875960,0.05,no,,,,,,"❌ El hospital impide a la mejor amiga de Noelia verla antes de morir: «Quería intentar que cambiara de opinión».

📹 Te informa Irene Tabera (@irenetabera).

📲 Lee la noticia aquí: https://t.co/qKvZ5BCgmU https://t.co/COB8HK6PBz",https://x.com/okdiario/status/2037200470410674531,,,,,,,,,
2026-01-21T11:16:13+00:00,@elmundoes,EL MUNDO,4040,13325,300,621716,0.67,dudoso,ninguno,0.9,neutro,0.9,0.09,"El familiar de una víctima del accidente de tren de Adamuz carga contra los políticos: “Vienen aquí, se hacen la foto y se van y no vuelves a saber nada de ellos” https://t.co/YyuPOg74DM",https://x.com/elmundoes/status/2013933648345444423,0.0,0.98,0.0,0.0,0.0,0.02,,tercero,Crítica genérica a los políticos sin señalar a un partido concreto.
2025-09-19T09:42:46+00:00,@EFEnoticias,EFE Noticias,4015,13044,4191,6083382,0.91,si,Vox,0.9,perjudica,0.9,0.1,"El jefe de la Armada española contesta a Vox: ""No estamos para contener a los cayucos, sino para ayudarles"".

https://t.co/4PcDu5p6q5 https://t.co/QRcSN0FW5Q",https://x.com/EFEnoticias/status/1968974035716386826,0.0,0.24,0.47,0.0,0.28,0.01,,rival,La Armada desmiente y rechaza la propuesta migratoria de Vox.
2026-08-16T17:02:32+00:00,@elespanolcom,EL ESPAÑOL,4003,12714,372,583007,0.97,si,PSOE,0.9,perjudica,0.9,0.41,"🔴 #URGENTE | León, el diputado ceutí del PSOE que carga contra Sánchez: ""Mi hija no puede salir de casa, pero él está aconsejando libros"" https://t.co/YURVUI6oJ1",https://x.com/elespanolcom/status/2089035089711620195,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Diputado socialista critica con dureza la actitud de Pedro Sánchez.
2026-05-04T07:05:45+00:00,@elmundoes,EL MUNDO,3997,8210,352,775268,0.96,si,PSOE,0.9,perjudica,0.9,0.11,"Choque sin precedentes en el Tribunal de Cuentas tras detectar que el Gobierno desvía fondos europeos al pago de pensiones 

✍️ Carlos Segovia https://t.co/KMQyUXn54C",https://x.com/elmundoes/status/2051196567944572961,0.0,0.83,0.0,0.0,0.16,0.01,,tercero,Señalamiento al Gobierno por presunto desvío de fondos europeos.
2026-09-09T09:29:46+00:00,@voz_populi,Vozpópuli,3979,12913,367,1118252,0.76,si,ninguno,0.9,neutro,0.9,0.47,"💥 ""¡Quiero volver sola y borracha a mi casa Irene Montero!¿Por qué no puedo? Tengo miedo y no es subjetivo. Deberíais estar todos presos""

Una vecina de Ceuta estalla por la situación que están viviendo tras las invasiones de los días 30 y 31 de julio 

https://t.co/Wyp3Uz1UqO",https://x.com/voz_populi/status/2097618457353150665,0.0,0.06,0.0,0.93,0.0,0.01,,tercero,"Crítica dirigida a Irene Montero, perteneciente a Podemos."
2026-03-03T07:59:46+00:00,@el_pais,EL PAÍS,3974,15316,1346,666471,0.89,si,PSOE,0.7,beneficia,0.7,0.08,Pedro Sánchez ha tomado una decisión de fondo y está dispuesto a asumir las consecuencias políticas que pueda tener. El Gobierno español no contribuirá de ninguna manera a la guerra de Donald Trump y Benjamín Netanyahu en Irán https://t.co/ag3ZQYju9w,https://x.com/el_pais/status/2028742111588217314,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Presenta a Sánchez con liderazgo firme y pacifista ante conflictos bélicos.
2026-03-16T23:30:01+00:00,@ElHuffPost,El HuffPost,3970,9958,128,124809,0.05,no,,,,,,"Paul Krugman, Nobel de Economía: ""Todos los aliados de EEUU ya consideran a China un socio más fiable que Trump"" https://t.co/bv9U17KBPS",https://x.com/ElHuffPost/status/2033687261728952587,,,,,,,,,
2026-04-09T11:18:03+00:00,@elconfidencial,El Confidencial,3962,6117,208,588662,0.4,no,,,,,,"ÚLTIMA HORA | Correos internos revelan que Adif quitó un carril de Adamuz sin avisar a la jueza porque no aparecía en las facturas
https://t.co/dhW8NV2MwQ",https://x.com/elconfidencial/status/2042200364007534770,,,,,,,,,
2025-10-01T19:28:04+00:00,@La_SER,Cadena SER,3939,7831,969,461499,0.54,dudoso,Sumar,0.7,beneficia,0.7,0.15,"‼️ ""Si estás viendo este vídeo es porque Israel nos ha detenido ilegalmente""

👉🏻 El barco de Ada Colau  ha sido interceptado y ha dejado este mensaje en sus redes sociales

https://t.co/BeZDN2j8mt https://t.co/tMpwcH0AP7",https://x.com/La_SER/status/1973469984115531961,0.0,0.0,0.0,0.98,0.02,0.0,,cargo del partido,Difunde la denuncia de Colau reforzando su perfil activista humanitario.
2026-02-13T16:12:11+00:00,@La_SER,Cadena SER,3933,5430,213,455966,0.87,si,PP,0.9,perjudica,0.9,0.17,"🔴 ÚLTIMA HORA | Las gasistas pagaron al despacho fundado por Cristóbal Montoro casi un millón de euros por dos reformas fiscales a la carta

Informa @pedrojimenezg 

https://t.co/AHDUF12PkN https://t.co/isXaY6mNtC",https://x.com/La_SER/status/2022343051440529781,1.0,0.0,0.0,0.0,0.0,0.0,,tercero,Revelación de pagos de gasistas al despacho del exministro Montoro.
2025-09-25T11:22:22+00:00,@eldiarioes,elDiario.es,3862,11123,340,300615,0.95,si,Vox,0.9,perjudica,0.9,0.08,‼️El presidente de RTVE planta cara a los ataques de Vox: “No estamos para blanquear ni exaltar el franquismo” https://t.co/v2LXcijz0k https://t.co/o5ZAS1dbM5,https://x.com/eldiarioes/status/1971173429811597803,0.0,0.35,0.33,0.0,0.29,0.03,,cargo del partido,Critica a Vox por su postura revisionista sobre el franquismo.
2026-04-16T18:51:06+00:00,@okdiario,okdiario.com,3862,6449,122,75835,0.96,si,PSOE,0.9,perjudica,0.9,0.11,"🚨 ÚLTIMA HORA
La UCO señala que Sánchez autorizó los test de la 'trama Koldo': ""Lo cierran Salvador Illa y el presi"".
  https://t.co/6JnXwldpqO",https://x.com/okdiario/status/2044851091607609695,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Vincula a Pedro Sánchez con la presunta trama corrupta Koldo.
